station_id,station_name,station_type,lat,long,date,time,pm25,pm10,o3,co,no2,so2,province,district,subdistrict
bkp125t,สวนเสรีไทย,BKK,13.7856,100.673,2023-07-06,12:00,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบึงกุ่ม,
bkp126t,สวนบางแคภิรมย์,BKK,13.6863,100.384,2023-07-06,12:00,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางแค,
bkp127t,สวนทวีวนารมย์,BKK,13.7435,100.353,2023-07-06,12:00,16.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทวีวัฒนา,
bkp128t,สวนพระนคร,BKK,13.7201,100.781,2023-07-06,12:00,17.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดกระบัง,
bkp129t,สวนหนองจอก,BKK,13.8557,100.859,2023-07-06,12:00,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหนองจอก,
bkp130t,สวนกีฬารามอินทรา,BKK,13.8779,100.621,2023-07-06,12:00,12.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางเขน,
bkp131t,สวนสาธารณะเฉลิมพระเกียรติ 6 รอบพระชนมพรรษา,BKK,13.6973,100.497,2023-07-06,12:00,12.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางคอแหลม,
bkp60t,ริมสวนหย่อมตรงข้ามสำนักงานเขตดุสิต,BKK,13.7767,100.521,2023-07-06,12:00,19.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตดุสิต,
bkp61t,สำนักงานคณะกรรมการพัฒนาเศรษฐกิจและสังคมแห่งชาติ,BKK,13.7563,100.514,2023-07-06,12:00,19.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตป้อมปราบศัตรูพ่าย,
bkp62t,วงเวียนโอเดียน,BKK,13.7371,100.513,2023-07-06,12:00,35.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสัมพันธวงศ์,
bkp63t,แฟลตทหารบก สามเสน,BKK,13.7836,100.534,2023-07-06,12:00,15.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตพญาไท,
bkp64t,สำนักงานเขตวังทองหลาง,BKK,13.779,100.622,2023-07-06,12:00,22.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตวังทองหลาง,
bkp65t,สามย่านมิตรทาวน์,BKK,13.7331,100.528,2023-07-06,12:00,25.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตปทุมวัน,
bkp66t,ลานบางรักเลิฟลี่ พลาซ่า,BKK,13.7261,100.528,2023-07-06,12:00,18.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางรัก,
bkp67t,สำนักงานเขตสาทร,BKK,13.7078,100.527,2023-07-06,12:00,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสาทร,แขวงทุ่งวัดดอน
bkp69t,ธนาคารกรุงศรีอยุธยา สำนักงานใหญ่,BKK,13.6792,100.547,2023-07-06,12:00,17.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตยานนาวา,
bkp70t,ริมถนนซอยสุขุมวิท 63,BKK,13.7221,100.585,2023-07-06,12:00,19.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตวัฒนา,
bkp71t,สำนักงานเขตสวนหลวง,BKK,13.7311,100.652,2023-07-06,12:00,19.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสวนหลวง,
bkp72t,บิ๊กซี ซุปเปอร์เซ็นเตอร์ บางนา,BKK,13.668,100.635,2023-07-06,12:00,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางนา,
bkp73t,มหาวิทยาลัยเกษตรศาสตร์,BKK,13.8399,100.576,2023-07-06,12:00,22.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตจตุจักร,
bkp74t,สำนักงานเขตดอนเมือง,BKK,13.911,100.595,2023-07-06,12:00,16.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตดอนเมือง,
bkp75t,สำนักงานเขตสายไหม,BKK,13.896,100.661,2023-07-06,12:00,20.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสายไหม,
bkp76t,สำนักงานเขตบางกะปิ,BKK,13.7665,100.648,2023-07-06,12:00,22.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกะปิ,
bkp77t,แยกสวนสยาม-รามอินทรา,BKK,13.8138,100.687,2023-07-06,12:00,19.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคันนายาว,
bkp78t,โรงพยาบาลลาดกระบัง,BKK,13.722,100.784,2023-07-06,12:00,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดกระบัง,
bkp79t,สวนเฉลิมพระเกียรติ ร.9,BKK,13.8136,100.732,2023-07-06,12:00,24.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตมีนบุรี,
bkp80t,สำนักงานเขตหนองจอก,BKK,13.8554,100.863,2023-07-06,12:00,23.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหนองจอก,
bkp81t,ซีคอน สแควร์,BKK,13.6956,100.648,2023-07-06,12:00,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตประเวศ,
bkp82t,แยกมไหศวรรย์,BKK,13.7051,100.485,2023-07-06,12:00,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตธนบุรี,
bkp83t,ห้องสมุดใต้สะพานสมเด็จพระเจ้าตากสิน,BKK,13.7197,100.509,2023-07-06,12:00,20.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองสาน,
bkp84t,สี่แยกท่าพระ,BKK,13.7294,100.474,2023-07-06,12:00,30.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกอกใหญ่,
bkp85t,สถานีตำรวจรถไฟบางกอกน้อย,BKK,13.7596,100.481,2023-07-06,12:00,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกอกน้อย,
bkp86t,ถนนพุทธมณฑลสาย 1 ตัดกับถนนบรมราชชนนี,BKK,13.7808,100.427,2023-07-06,12:00,19.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตตลิ่งชัน,
bkp87t,ตลาดธนบุรีสนามหลวง 2,BKK,13.7463,100.355,2023-07-06,12:00,15.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทวีวัฒนา,
bkp88t,มหาวิทยาลัยสยาม,BKK,13.7187,100.454,2023-07-06,12:00,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตภาษีเจริญ,
bkp89t,"ริมถนนมาเจริญ เพชรเกษม 8, เขตหนองแขม",BKK,13.7056,100.343,2023-07-06,12:00,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหนองแขม,
bkp90t,ตลาดบางบอน 5,BKK,13.6392,100.373,2023-07-06,12:00,22.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางบอน,
bkp91t,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี,BKK,13.651,100.497,2023-07-06,12:00,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทุ่งครุ,
bkp92t,สำนักงานเขตพระนคร,BKK,13.7641,100.499,2023-07-06,12:00,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตพระนคร,
bkp93t,สำนักงานเขตห้วยขวาง,BKK,13.7768,100.58,2023-07-06,12:00,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตห้วยขวาง,
bkp94t,สำนักงานเขตคลองเตย,BKK,13.7085,100.584,2023-07-06,12:00,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองเตย,แขวงคลองเตย
bkp95t,สำนักงานเขตบางซื่อ,BKK,13.8096,100.538,2023-07-06,12:00,17.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางซื่อ,แขวงบางซื่อ
bkp96t,สำนักงานเขตลาดพร้าว,BKK,13.8036,100.608,2023-07-06,12:00,15.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดพร้าว,
bkp97t,สำนักงานเขตหลักสี่,BKK,13.8874,100.579,2023-07-06,12:00,16.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหลักสี่,แขวงทุ่งสองห้อง
bkp98t,สำนักงานเขตบางเขน,BKK,13.8736,100.596,2023-07-06,12:00,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางเขน,
bkp99t,สำนักงานเขตสะพานสูง,BKK,13.7689,100.686,2023-07-06,12:00,15.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตสะพานสูง,
79t,สถานีอุตุนิยมวิทยา จ.กาญจนบุรี,GROUND,14.0224,99.5362,2023-07-06,12:00,16.6,-1.0,-1.0,-1.0,-1.0,0.0,กาญจนบุรี,อ.เมือง,ต.บ้านเหนือ
94t,ลานอนุรักษ์วัฒนธรรมไทยสิริจิตอุทยาน,GROUND,16.4754,99.5254,2023-07-06,12:00,5.0,12.0,15.0,0.4,2.0,2.0,กำแพงเพชร,อ.เมือง,ต.ในเมือง
46t,ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาคที่4 ขอนแก่น,GROUND,16.4454,102.835,2023-07-06,12:00,9.3,-1.0,-1.0,-1.0,-1.0,-1.0,ขอนแก่น,อ.เมือง,ต.ในเมือง
100t,สถานีอุตุนิยมวิทยาจันทบุรี,GROUND,12.6096,102.104,2023-07-06,12:00,-1.0,31.0,22.0,0.2,7.0,-1.0,จันทบุรี,อ.เมือง,ต.วัดใหม่
60t,สำนักงานเทศบาลตำบลทุ่งสะเดา,GROUND,13.5885,101.286,2023-07-06,12:00,23.1,60.0,8.0,-1.0,-1.0,-1.0,ฉะเชิงเทรา,อ.แปลงยาว,ต.วังเย็น
32t,สนามกีฬาเทศบาลแหลมฉบัง ,GROUND,13.1192,100.919,2023-07-06,12:00,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,ชลบุรี,อ.ศรีราชา,ต.ทุ่งสุขลา
33t,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเขาหิน,GROUND,13.0546,101.098,2023-07-06,12:00,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,ชลบุรี,อ.ศรีราชา,ต.บ่อวิน
34t,สำนักงานสิ่งแวดล้อมภาคที่ 13 ,GROUND,13.3546,100.979,2023-07-06,12:00,8.8,-1.0,19.0,-1.0,-1.0,-1.0,ชลบุรี,อ.เมือง,ต.บ้านสวน
o23,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดชัยนาท,MOBILE,15.1731,100.127,2023-07-06,12:00,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,ชัยนาท,อ.เมือง,ต.ในเมือง
93t,วิทยาลัยสารพัดช่างตรัง,GROUND,7.57024,99.5887,2023-07-06,12:00,14.4,29.0,12.0,0.3,2.0,1.0,ตรัง,อ.เมือง,ต.นาตาล่วง
87t,สนามกีฬากลางจังหวัดตราด,GROUND,12.2349,102.524,2023-07-06,12:00,9.7,23.0,12.0,0.1,-1.0,0.0,ตราด,อ.เมือง,ต.บางพระ
76t,ศูนย์การศึกษานอกโรงเรียน,GROUND,16.7344,98.567,2023-07-06,12:00,10.5,20.0,-1.0,-1.0,-1.0,-1.0,ตาก,อ.แม่สอด,ต.แม่ปะ
81t,อ่างเก็บน้ำประปา,GROUND,13.8321,100.058,2023-07-06,12:00,13.2,25.0,-1.0,-1.0,-1.0,-1.0,นครปฐม,อ.เมือง,ต.นครปฐม
88t,สถานีอุตุนิยมวิทยานครพนม,GROUND,17.4123,104.779,2023-07-06,12:00,-1.0,-1.0,-1.0,-1.0,5.0,1.0,นครพนม,อ.เมือง,ต.ในเมือง
47t,สถานีสูบน้ำประตูพลแสน,GROUND,14.9795,102.098,2023-07-06,12:00,16.3,-1.0,16.0,0.8,14.0,1.0,นครราชสีมา,อ.เมือง,ต.ในเมือง
89t,ศูนย์ฟื้นฟูสุขภาพผู้สูงอายุ,GROUND,8.42692,99.9615,2023-07-06,12:00,18.7,37.0,16.0,0.4,3.0,0.0,นครศรีธรรมราช,อ.เมือง,ต.คลัง
41t,โครงการชลประทานนครสวรรค์,GROUND,15.6862,100.111,2023-07-06,12:00,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,นครสวรรค์,อ.เมือง,ต.ปากน้ำโพ
13t,กรมควบควบคุมโรค,GROUND,13.8528,100.529,2023-07-06,12:00,12.2,28.0,18.0,0.4,-1.0,-1.0,นนทบุรี,อ.เมือง,ต.ตลาดขวัญ
22t,มหาวิทยาลัยสุโขทัยธรรมาธิราช ,GROUND,13.9079,100.536,2023-07-06,12:00,12.4,26.0,-1.0,-1.0,-1.0,-1.0,นนทบุรี,อ.ปากเกร็ด,ต.บางพูด
